id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,imdb_popularity,YearGroup
tm84618,Taxi Driver,MOVIE,1976,R,113,"['crime', 'drama']",['US'],0,tt0075314,8.3,795222,27.612,1970
tm127384,Monty Python and the Holy Grail,MOVIE,1975,PG,91,"['comedy', 'fantasy']",['GB'],0,tt0071853,8.2,530877,18.216,1970
tm70993,Life of Brian,MOVIE,1979,R,94,['comedy'],['GB'],0,tt0079470,8,392419,17.505,1970
tm190788,The Exorcist,MOVIE,1973,R,133,['horror'],['US'],0,tt0070047,8.1,391942,95.337,1970
ts22164,Monty Python's Flying Circus,SHOW,1969,TV-14,30,"['comedy', 'european']",['GB'],4,tt0063929,8.8,72895,12.919,1960
tm14873,Dirty Harry,MOVIE,1971,R,102,"['thriller', 'crime', 'action']",['US'],0,tt0066999,7.7,153463,14.745,1970
tm185072,My Fair Lady,MOVIE,1964,G,170,"['drama', 'music', 'romance', 'family']",['US'],0,tt0058385,7.8,94121,15.949,1960
tm98978,The Blue Lagoon,MOVIE,1980,R,104,"['romance', 'drama']",['US'],0,tt0080453,5.8,69053,44.038,1980
tm119281,Bonnie and Clyde,MOVIE,1967,R,110,"['drama', 'crime', 'action']",['US'],0,tt0061418,7.7,111189,15.309,1960
tm67378,The Professionals,MOVIE,1966,PG-13,117,"['western', 'action', 'european']",['US'],0,tt0060862,7.3,16168,12.155,1960
tm69778,Lupin the Third: The Castle of Cagliostro,MOVIE,1979,PG,100,"['comedy', 'animation', 'action', 'fantasy', 'family']",['JP'],0,tt0079833,7.6,30277,14.008,1970
tm69997,Richard Pryor: Live in Concert,MOVIE,1979,R,78,"['comedy', 'documentation']",['US'],0,tt0079807,8.1,5141,4.681,1970
tm96649,The Long Riders,MOVIE,1980,R,99,"['western', 'crime']",['US'],0,tt0081071,6.9,11329,8.808,1980
tm89386,Hitler: A Career,MOVIE,1977,PG,150,"['documentation', 'history', 'european']",['DE'],0,tt0191182,7.5,2416,9.305,1970
tm156453,FTA,MOVIE,1972,R,97,"['comedy', 'documentation', 'music']",['US'],0,tt0068562,6.2,411,2.466,1970
ts45948,Monty Python's Fliegender Zirkus,SHOW,1972,TV-MA,43,['comedy'],[],1,tt0202477,8.1,2144,1.49,1970
tm119776,Top Gun,MOVIE,1986,PG,110,"['drama', 'action']",['US'],0,tt0092099,6.9,329656,112.137,1980
ts20681,Seinfeld,SHOW,1989,TV-PG,24,['comedy'],['US'],9,tt0098904,8.9,302700,128.743,1980
tm111075,Stand by Me,MOVIE,1986,R,89,['drama'],['US'],0,tt0092005,8.1,392790,16.096,1980
tm180542,Once Upon a Time in America,MOVIE,1984,R,229,"['drama', 'crime', 'european']","['US', 'IT']",0,tt0087843,8.3,342335,21.322,1980
tm138875,When Harry Met Sally...,MOVIE,1989,R,96,"['romance', 'comedy', 'drama']",['US'],0,tt0098635,7.7,212913,16.005,1980
tm155792,Teenage Mutant Ninja Turtles,MOVIE,1990,PG,93,"['scifi', 'action', 'comedy', 'family']","['HK', 'US']",0,tt0100758,6.7,92647,22.75,1990
tm22327,Full Metal Jacket,MOVIE,1987,R,116,"['drama', 'war']","['GB', 'US']",0,tt0093058,8.3,723306,36.502,1980
tm54450,Christine,MOVIE,1983,R,90,"['horror', 'thriller', 'european']",['US'],0,tt0085333,6.7,80945,19.311,1980
tm2386,A Nightmare on Elm Street,MOVIE,1984,R,91,['horror'],['US'],0,tt0087800,7.4,230543,53.853,1980
ts22082,Knight Rider,SHOW,1982,TV-PG,51,"['action', 'scifi', 'crime', 'drama']",['US'],4,tt0083437,6.9,33760,44.378,1980
tm145608,Awakenings,MOVIE,1990,PG-13,120,"['drama', 'european']",['US'],0,tt0099077,7.8,137549,13.761,1990
ts21715,Thomas & Friends,SHOW,1984,TV-Y,10,"['family', 'comedy', 'music', 'action', 'animation', 'fantasy', 'drama']",['GB'],24,tt0086815,6.5,4948,49.384,1980
tm41289,Annie,MOVIE,1982,PG,127,"['drama', 'family', 'comedy']",['US'],0,tt0083564,6.6,44866,15.857,1980
tm132694,Pet Sematary,MOVIE,1989,R,103,"['horror', 'fantasy', 'thriller']",['US'],0,tt0098084,6.5,102212,32.854,1980
ts20678,Saved by the Bell,SHOW,1989,TV-G,23,"['comedy', 'romance', 'family']",['US'],5,tt0096694,7.1,34854,16.945,1980
tm117580,She's Gotta Have It,MOVIE,1986,R,84,"['comedy', 'romance']",['US'],0,tt0091939,6.7,14277,6.212,1980
tm20712,Eddie Murphy Raw,MOVIE,1987,R,93,"['comedy', 'documentation']",['US'],0,tt0092948,7.6,19646,9.727,1980
tm130586,Endless Love,MOVIE,1981,R,116,"['drama', 'romance']",['US'],0,tt0082329,4.9,8374,19.518,1980
ts25028,Wheel of Fortune,SHOW,1983,TV-G,26,['family'],['US'],39,tt0072584,6.7,3126,1440.855,1980
ts23753,Major Dad,SHOW,1989,TV-PG,24,"['comedy', 'family']",['US'],4,tt0096643,6.4,2866,7.506,1980
ts2760,Fireman Sam,SHOW,1987,TV-Y,10,"['comedy', 'animation', 'family', 'crime', 'european']",['GB'],13,tt0329829,6.1,1759,25.697,1980
ts987,Danger Mouse,SHOW,1981,TV-Y,15,"['comedy', 'family', 'scifi', 'animation', 'european']",['GB'],10,tt0081848,7.4,3514,7.748,1980
tm21953,Sam Kinison: Breaking the Rules,MOVIE,1987,R,50,"['comedy', 'documentation']",['US'],0,tt0307403,7.2,651,1.791,1980
tm62924,Monty Python Live at the Hollywood Bowl,MOVIE,1982,R,77,"['comedy', 'documentation']",['GB'],0,tt0084352,7.9,15186,7.641,1980
ts63001,High Risk,SHOW,1988,TV-PG,50,['comedy'],['US'],1,tt0094478,3.8,6,0.6,1980
tm11556,The Quick and the Dead,MOVIE,1995,R,107,"['western', 'thriller', 'action', 'romance']","['US', 'JP']",0,tt0114214,6.5,92224,17.543,1990
ts20981,Survivor,SHOW,2000,TV-PG,48,['reality'],['US'],42,tt0239195,7.4,24368,73.107,2000
ts22176,Stargate SG-1,SHOW,1997,TV-PG,44,"['scifi', 'drama', 'action']","['US', 'CA']",10,tt0118480,8.4,90196,167.57,1990
ts21223,Pokémon,SHOW,1997,TV-Y7,22,"['scifi', 'action', 'comedy', 'fantasy', 'animation', 'family']",['JP'],24,tt0168366,7.6,172,138.135,1990
tm122434,Forrest Gump,MOVIE,1994,PG-13,142,"['drama', 'romance', 'comedy']",['US'],0,tt0109830,8.8,1994599,57.114,1990
tm106462,Happy Gilmore,MOVIE,1996,PG-13,92,"['comedy', 'sport']",['US'],0,tt0116483,7,217534,16.583,1990
ts20339,One Piece,SHOW,1999,TV-14,23,"['action', 'comedy', 'animation', 'drama', 'fantasy']",['JP'],21,tt0388629,8.8,112586,105.955,1990
tm57554,Saving Private Ryan,MOVIE,1998,R,169,"['drama', 'war']",['US'],0,tt0120815,8.6,1346020,54.874,1990
ts34435,Cowboy Bebop,SHOW,1998,TV-14,25,"['western', 'action', 'scifi', 'thriller', 'animation', 'comedy', 'drama']",['JP'],1,tt0213338,8.9,112887,34.769,1990
ts20927,Star Trek: Deep Space Nine,SHOW,1993,TV-PG,47,"['scifi', 'action', 'drama']",['US'],7,tt0106145,8.1,61145,61.159,1990
ts5145,The Challenge,SHOW,1998,TV-14,40,"['reality', 'comedy', 'drama', 'scifi']",['US'],37,tt0176095,7.8,3274,15.699,1990
tm192405,Gattaca,MOVIE,1997,PG-13,106,"['thriller', 'drama', 'scifi']",['US'],0,tt0119177,7.8,298168,18.355,1990
ts21567,Gilmore Girls,SHOW,2000,TV-14,46,"['comedy', 'drama']",['US'],8,tt0238784,8.2,119054,51.125,2000
tm55553,Blade,MOVIE,1998,R,120,"['action', 'scifi', 'horror']",['US'],0,tt0120611,7.1,267181,47.411,1990
tm56574,You've Got Mail,MOVIE,1998,PG,119,"['romance', 'drama', 'comedy']",['US'],0,tt0128853,6.7,209258,15.015,1990
tm192037,Starship Troopers,MOVIE,1997,R,129,"['scifi', 'thriller', 'action']",['US'],0,tt0120201,7.3,288960,22.126,1990
ts20983,Neon Genesis Evangelion,SHOW,1995,TV-14,24,"['scifi', 'action', 'drama', 'thriller', 'fantasy', 'animation']",['JP'],1,tt0112159,8.5,64727,51.993,1990
ts22193,The Magic School Bus,SHOW,1994,TV-Y,26,"['scifi', 'comedy', 'family', 'fantasy', 'animation']","['US', 'CA']",4,tt0108847,7.8,9708,30.176,1990
tm191989,Donnie Brasco,MOVIE,1997,R,127,"['thriller', 'drama', 'crime']",['US'],0,tt0119008,7.7,300073,14.769,1990
ts20960,Power Rangers,SHOW,1993,TV-Y7,22,"['scifi', 'action', 'fantasy', 'family']",['US'],29,tt0106064,6.5,21949,21.083,1990
tm65686,U.S. Marshals,MOVIE,1998,PG-13,126,"['thriller', 'crime', 'action']",['US'],0,tt0120873,6.5,103263,28.657,1990
ts11397,Adventures of Sonic the Hedgehog,SHOW,1993,TV-Y7,22,"['action', 'animation', 'scifi', 'western', 'fantasy', 'comedy', 'family']",['US'],4,tt0222518,6.2,3808,23.374,1990
tm54903,Wild Things,MOVIE,1998,R,108,"['drama', 'thriller', 'crime', 'european']",['US'],0,tt0194542,6.6,118811,22.205,1990
tm187187,Last Action Hero,MOVIE,1993,PG-13,130,"['comedy', 'action', 'fantasy']",['US'],0,tt0107362,6.4,149290,18.865,1990
tm191772,Seven Years in Tibet,MOVIE,1997,PG-13,136,"['drama', 'history', 'war']",['US'],0,tt0120102,7.1,141308,14.442,1990
tm121879,A River Runs Through It,MOVIE,1992,PG,123,['drama'],['US'],0,tt0105265,7.2,59086,16.558,1990
tm44402,"Girl, Interrupted",MOVIE,1999,R,127,"['drama', 'european']","['US', 'DE']",0,tt0172493,7.3,180532,17.613,1990
ts22489,Goosebumps,SHOW,1995,TV-PG,22,"['scifi', 'fantasy', 'horror', 'thriller', 'family', 'music']","['CA', 'US']",4,tt0111987,7.6,13361,88.924,1990
ts25252,Yu-Gi-Oh!,SHOW,1998,TV-Y,22,"['scifi', 'action', 'family', 'fantasy', 'animation', 'comedy', 'drama']",['JP'],7,tt4834194,7.2,20888,75.438,1990
ts21034,InuYasha,SHOW,2000,TV-14,25,"['action', 'comedy', 'scifi', 'animation', 'drama', 'fantasy', 'romance']",['JP'],9,tt0290223,7.9,15823,149.742,2000
tm53419,Any Given Sunday,MOVIE,1999,R,162,"['drama', 'sport']",['US'],0,tt0146838,6.9,118479,13.825,1990
tm189764,Menace II Society,MOVIE,1993,R,97,"['drama', 'crime', 'thriller']",['US'],0,tt0107554,7.5,57399,15.347,1990
tm9323,Desperado,MOVIE,1995,R,104,"['thriller', 'action', 'crime', 'western', 'european']",['US'],0,tt0112851,7.1,183638,19.718,1990
tm46173,The Mask of Zorro,MOVIE,1998,PG-13,136,"['action', 'thriller', 'western', 'comedy', 'romance']",['US'],0,tt0120746,6.8,181306,25.426,1990
tm19673,The Patriot,MOVIE,2000,R,165,"['drama', 'action', 'history', 'war']","['DE', 'US']",0,tt0187393,7.2,270231,20.438,2000
tm24877,Road Trip,MOVIE,2000,R,93,['comedy'],['US'],0,tt0215129,6.5,167670,16.989,2000
tm189433,Free Willy,MOVIE,1993,PG,112,"['drama', 'family']","['US', 'FR']",0,tt0106965,6,75244,31.688,1990
tm1822,3 Ninjas Kick Back,MOVIE,1994,PG,93,"['action', 'comedy', 'family', 'sport']","['US', 'JP']",0,tt15327306,4.5,9208,9.773,1990
tm187791,In the Line of Fire,MOVIE,1993,R,128,"['drama', 'thriller', 'action', 'crime']",['US'],0,tt0107206,7.2,101939,15.02,1990
tm19494,The Replacements,MOVIE,2000,PG-13,118,"['comedy', 'sport']",['US'],0,tt0191397,6.6,64087,13.465,2000
tm10739,Johnny Mnemonic,MOVIE,1995,R,97,"['scifi', 'thriller', 'action', 'drama']","['US', 'CA']",0,tt0113481,5.6,71062,11.747,1990
tm113576,Little Women,MOVIE,1994,PG,115,"['drama', 'family', 'romance']",['US'],0,tt0110367,7.3,57621,17.027,1990
tm191387,Anaconda,MOVIE,1997,PG-13,89,"['thriller', 'horror', 'action']","['PE', 'US', 'BR']",0,tt0118615,4.8,103459,31.57,1990
tm6859,My Girl,MOVIE,1991,PG,103,"['comedy', 'drama', 'family', 'romance', 'european']",['US'],0,tt0102492,6.9,79800,21.381,1990
tm186589,Cliffhanger,MOVIE,1993,R,112,"['thriller', 'action', 'animation']","['IT', 'US', 'FR']",0,tt0106582,6.5,128179,20.292,1990
tm191374,I Know What You Did Last Summer,MOVIE,1997,R,101,"['horror', 'thriller']",['US'],0,tt0119345,5.7,142696,18.102,1990
tm8446,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,MOVIE,1991,PG,88,"['scifi', 'action', 'comedy', 'family']","['US', 'HK']",0,tt0103060,6,55499,16.459,1990
ts8570,Barney & Friends,SHOW,1992,TV-G,28,['family'],['US'],14,tt0144701,3.8,9955,46.955,1990
tm21596,Hollow Man,MOVIE,2000,R,112,"['scifi', 'action', 'horror', 'thriller']","['DE', 'US']",0,tt0164052,5.8,130099,24.125,2000
tm48430,Godzilla,MOVIE,1998,PG-13,133,"['thriller', 'scifi', 'action']",['US'],0,tt0120685,5.4,191722,38.87,1990
tm192199,Spawn,MOVIE,1997,PG-13,96,"['fantasy', 'horror', 'scifi', 'thriller', 'action', 'drama']",['US'],0,tt0120177,5.2,67761,15.124,1990
tm184205,Dennis the Menace,MOVIE,1993,PG,95,"['comedy', 'family']",['US'],0,tt0106701,5.6,60779,24.079,1990
tm12499,The Net,MOVIE,1995,PG-13,114,"['thriller', 'action', 'crime', 'drama']",['US'],0,tt0113957,5.9,66127,11.838,1990
tm192431,The Devil's Own,MOVIE,1997,R,107,"['thriller', 'drama', 'action', 'crime', 'european']",['US'],0,tt0962637,6.2,64625,11.387,1990
tm56033,Croupier,MOVIE,1998,R,94,"['thriller', 'european', 'crime', 'drama']","['FR', 'IE', 'GB', 'DE']",0,tt0159382,7,21382,7.89,1990
tm190486,Teenage Mutant Ninja Turtles III,MOVIE,1993,PG,96,"['fantasy', 'scifi', 'action', 'comedy', 'family']","['HK', 'US']",0,tt0108308,4.7,33128,15.356,1990
tm61103,The General's Daughter,MOVIE,1999,R,116,"['drama', 'crime', 'thriller']","['US', 'DE']",0,tt0144214,6.4,58726,11.976,1990
tm117488,The Next Karate Kid,MOVIE,1994,PG,107,"['drama', 'family', 'romance', 'sport', 'action']",['US'],0,tt0110657,4.5,30138,20.882,1990
tm55732,I Still Know What You Did Last Summer,MOVIE,1998,R,100,"['thriller', 'horror']",['US'],0,tt0130018,4.7,73269,17.756,1990
tm191431,Double Team,MOVIE,1997,R,93,"['scifi', 'action', 'comedy', 'thriller']","['US', 'HK']",0,tt0119013,4.7,34127,12.697,1990
tm17721,Under Suspicion,MOVIE,2000,R,110,"['thriller', 'crime', 'drama', 'european']",['US'],0,tt0164212,6.5,25432,11.459,2000
ts20939,Moesha,SHOW,1996,TV-PG,21,"['drama', 'comedy', 'family']",['US'],6,tt0115275,5.7,3713,7.483,1990
ts21693,"Sister, Sister",SHOW,1994,TV-PG,22,"['comedy', 'drama', 'family']",['US'],6,tt0108927,6.2,12535,12.029,1990
ts22286,Cardcaptor Sakura,SHOW,1998,TV-Y7,25,"['scifi', 'comedy', 'drama', 'family', 'fantasy', 'romance', 'animation', 'action']",['JP'],4,tt0221735,8,4936,53.714,1990
tm190811,Geronimo: An American Legend,MOVIE,1993,PG-13,115,"['western', 'drama', 'history']",['US'],0,tt0107004,6.5,11506,10.551,1990
tm107659,The Mirror Has Two Faces,MOVIE,1996,PG-13,126,"['romance', 'comedy', 'drama']",['US'],0,tt0117057,6.6,19829,8.391,1990
ts21581,Girlfriends,SHOW,2000,TV-PG,21,"['comedy', 'drama']",['US'],8,tt0247102,7.2,4482,17.929,2000
tm7073,Knight Rider 2000,MOVIE,1991,G,91,"['action', 'scifi']",['US'],0,tt0102227,4.5,3178,8.52,1990
tm63514,The Last Days,MOVIE,1998,PG-13,87,"['drama', 'documentation', 'war']",['US'],0,tt0174852,7.9,4247,4.869,1990
ts20918,The Parkers,SHOW,1999,TV-PG,19,['comedy'],['US'],5,tt0200353,6.8,2346,9.733,1990
tm10811,Heavy,MOVIE,1995,R,105,"['romance', 'drama']",['US'],0,tt0113280,6.8,4921,5.31,1990
ts18465,Dale's Supermarket Sweep,SHOW,1993,TV-G,21,[],['GB'],8,tt0962853,7.1,39,0.947,1990
tm64817,Jerry Seinfeld: I'm Telling You for the Last Time,MOVIE,1998,G,75,"['comedy', 'documentation']",['US'],0,tt0500140,7.9,5834,5.834,1990
tm189171,Wild Tango,MOVIE,1993,R,124,"['drama', 'music', 'romance']","['AR', 'ES']",0,tt0108291,6.7,1564,3.259,1990
tm67635,Kuch Kuch Hota Hai,MOVIE,1998,G,185,"['drama', 'romance', 'comedy']",['IN'],0,tt0172684,7.6,51640,12.564,1990
ts22080,Oggy and the Cockroaches,SHOW,1999,TV-Y7,9,"['comedy', 'family', 'action', 'animation', 'european']",['FR'],7,tt0213363,7.4,4185,26.074,1990
ts22039,H,SHOW,1998,TV-MA,25,['comedy'],['FR'],4,tt0173554,7.4,1703,11.362,1990
tm41525,Herod's Law,MOVIE,1999,R,120,"['drama', 'comedy', 'crime']",['MX'],0,tt0221344,7.8,5943,11.526,1990
tm7951,Tim Allen: Rewires America,MOVIE,1991,PG,30,"['comedy', 'documentation']",['US'],0,tt0294967,5.9,195,1.339,1990
ts21684,Heartbreak High,SHOW,1994,TV-MA,47,"['drama', 'romance', 'comedy']",['AU'],7,tt0108800,7.8,3106,16.211,1990
tm55100,Dil Se..,MOVIE,1998,PG-13,163,"['drama', 'romance']",['IN'],0,tt0164538,7.5,28409,6.381,1990
tm8859,Oh Darling! Yeh Hai India!,MOVIE,1995,G,153,['comedy'],['IN'],0,tt0114031,4,1678,2.566,1990
tm52083,West Beirut,MOVIE,1998,PG-13,105,"['romance', 'war', 'comedy', 'drama', 'european']","['BE', 'FR', 'NO', 'LB']",0,tt0157183,7.6,4175,3.996,1990
tm9898,Muthu,MOVIE,1995,G,165,"['drama', 'comedy', 'romance', 'action']",['IN'],0,tt0140399,7.6,3056,5.577,1990
tm128925,Chamatkar,MOVIE,1992,G,171,"['comedy', 'fantasy', 'drama', 'crime']",['IN'],0,tt0126234,6.5,6199,5.065,1990
ts28516,Okupas,SHOW,2000,TV-MA,40,"['crime', 'drama']",['AR'],1,tt0289649,9,2326,6.971,2000
tm62385,Hum Saath Saath Hain,MOVIE,1999,G,177,"['fantasy', 'romance', 'family', 'drama']",['IN'],0,tt0216817,6.2,8454,4.91,1990
tm184502,Kabhi Haan Kabhi Naa,MOVIE,1994,G,158,"['comedy', 'drama', 'music', 'romance']",['IN'],0,tt0110222,7.6,18224,5.028,1990
tm27601,Phir Bhi Dil Hai Hindustani,MOVIE,2000,PG-13,160,"['comedy', 'romance', 'drama']",['IN'],0,tt0222270,6.1,7556,6.39,2000
tm105716,Chaahat,MOVIE,1996,G,155,"['drama', 'romance']",['IN'],0,tt0172234,5.5,2837,2.947,1990
tm189773,Maya Memsaab,MOVIE,1993,PG-13,126,"['romance', 'drama', 'thriller']",['IN'],0,tt0137100,5.4,2177,5.307,1990
tm58893,Duplicate,MOVIE,1998,PG,165,"['comedy', 'action', 'crime', 'thriller']",['IN'],0,tt0164550,5.5,7557,6.309,1990
tm110225,English Babu Desi Mem,MOVIE,1996,PG,172,"['romance', 'comedy', 'drama']",['IN'],0,tt0136153,4.5,2322,2.135,1990
tm184224,Sinbad: Afros and Bellbottoms,MOVIE,1993,PG-13,59,"['comedy', 'documentation']",['US'],0,tt0938331,7.8,166,2.935,1990
tm110160,Avvai Shanmugi,MOVIE,1996,PG-13,160,"['drama', 'comedy']",['IN'],0,tt0139872,7.9,2528,3.988,1990
tm192301,Minsara Kanavu,MOVIE,1997,G,145,"['comedy', 'drama', 'romance']",['IN'],0,tt0282003,6.7,1212,1.729,1990
ts4,Breaking Bad,SHOW,2008,TV-MA,48,"['drama', 'thriller', 'crime']",['US'],5,tt0903747,9.5,1727694,337.419,2000
ts9,The Walking Dead,SHOW,2010,TV-MA,46,"['action', 'drama', 'scifi', 'thriller', 'horror']",['US'],11,tt1520211,8.2,945125,773.19,2010
ts26091,The Staircase,SHOW,2004,TV-MA,49,"['crime', 'documentation', 'drama']",['FR'],2,tt0388644,7.8,21531,14.185,2000
ts11,Downton Abbey,SHOW,2010,TV-14,58,"['drama', 'romance', 'european']",['GB'],6,tt1606375,8.7,197744,57.029,2010
ts21469,Grey's Anatomy,SHOW,2005,TV-14,49,"['drama', 'romance']",['US'],18,tt0413573,7.6,293618,1215.393,2000
ts288536,The Great British Baking Show,SHOW,2010,TV-PG,57,"['reality', 'european']",['GB'],12,tt1877368,8.6,9564,10.825,2010
ts6495,Criminal Minds,SHOW,2005,TV-14,44,"['thriller', 'crime', 'drama']",['US'],15,tt0452046,8.1,189191,401.416,2000
ts22337,NCIS,SHOW,2003,TV-14,44,"['action', 'drama', 'crime', 'thriller', 'comedy']",['US'],19,tt0364845,7.8,141049,254.207,2000
ts8308,Community,SHOW,2009,TV-PG,23,['comedy'],['US'],6,tt1439629,8.5,252564,48.311,2000
ts22011,Heartland,SHOW,2007,TV-PG,44,"['drama', 'family']",['CA'],15,tt1094229,8.4,15743,68.46,2000
ts21465,Supernatural,SHOW,2005,TV-14,45,"['scifi', 'thriller', 'drama', 'fantasy', 'horror']",['US'],15,tt0460681,8.5,428639,406.666,2000
tm33545,Forgetting Sarah Marshall,MOVIE,2008,R,111,"['comedy', 'drama', 'romance']",['US'],0,tt0800039,7.1,280121,18.358,2000
tm172683,War of the Worlds,MOVIE,2005,PG-13,117,"['thriller', 'action', 'scifi']",['US'],0,tt0407304,6.5,439027,38.657,2000
ts17156,Arrested Development,SHOW,2003,TV-MA,28,['comedy'],['US'],5,tt0367279,8.7,297552,54.388,2000
ts20573,The IT Crowd,SHOW,2006,TV-14,25,"['comedy', 'european']",['GB'],5,tt0487831,8.5,147409,27.917,2000
ts12724,30 Rock,SHOW,2006,TV-14,25,"['comedy', 'sport']",['US'],7,tt0496424,8.3,121514,34.689,2000
ts3371,Avatar: The Last Airbender,SHOW,2005,TV-Y7,24,"['scifi', 'family', 'fantasy', 'animation', 'action']",['US'],3,tt0417299,9.3,297336,61.284,2000
tm92641,Inception,MOVIE,2010,PG-13,148,"['scifi', 'music', 'thriller', 'action']","['GB', 'US']",0,tt1375666,8.8,2268288,109.09,2010
tm87484,How to Train Your Dragon,MOVIE,2010,PG,98,"['fantasy', 'animation', 'action', 'comedy', 'family', 'drama']",['US'],0,tt0892769,8.1,719717,71.782,2010
ts20604,Friday Night Lights,SHOW,2006,TV-14,43,"['drama', 'sport']",['US'],5,tt0758745,8.7,64449,32.434,2000
tm78592,Michael Clayton,MOVIE,2007,R,120,"['thriller', 'crime', 'drama']",['US'],0,tt0465538,7.2,163878,11.418,2000
ts21511,My Little Pony: Friendship Is Magic,SHOW,2010,TV-Y7,22,"['scifi', 'animation', 'drama', 'fantasy', 'music', 'comedy', 'family']","['CA', 'US']",9,tt1751105,7.6,20708,49.715,2010
ts19036,The Fairly OddParents,SHOW,2001,TV-Y7,24,"['scifi', 'family', 'fantasy', 'animation', 'comedy']","['US', 'CA']",10,tt0235918,7.2,38046,151.92,2000
tm116324,Jackass: The Movie,MOVIE,2002,R,88,"['action', 'comedy', 'documentation']",['US'],0,tt0322802,6.6,92305,30.13,2000
ts32186,Sonic X,SHOW,2003,TV-Y7,21,"['action', 'drama', 'thriller', 'animation', 'comedy', 'fantasy', 'family', 'scifi']",['JP'],3,tt0367413,6.1,4577,104.486,2000
ts11313,DEATH NOTE,SHOW,2006,TV-14,24,"['scifi', 'animation', 'crime', 'drama', 'fantasy', 'thriller']",['JP'],1,tt0877057,9,302147,104.037,2000
tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",0,tt0196229,6.5,260975,19.411,2000
ts21247,The Vampire Diaries,SHOW,2009,TV-14,42,"['scifi', 'drama', 'thriller', 'fantasy', 'horror', 'romance']",['US'],8,tt1405406,7.7,310776,463.661,2000
tm160815,Charlie and the Chocolate Factory,MOVIE,2005,PG,106,"['fantasy', 'comedy', 'family']","['GB', 'US', 'AU']",0,tt0367594,6.6,465995,156.231,2000
tm78671,Cleaner,MOVIE,2007,R,88,"['thriller', 'crime']",['US'],0,tt0896798,6.1,41052,9.202,2000
tm89036,Harold & Kumar Go to White Castle,MOVIE,2004,R,88,['comedy'],['US'],0,tt0366551,7,193053,15.067,2000
tm86803,The Social Network,MOVIE,2010,PG-13,121,['drama'],['US'],0,tt1285016,7.8,681286,33.023,2010
tm105329,Road to Perdition,MOVIE,2002,R,117,"['thriller', 'documentation', 'crime', 'drama']",['US'],0,tt0257044,7.7,263212,17.73,2000
ts20305,Naruto,SHOW,2002,TV-PG,23,"['scifi', 'comedy', 'animation', 'action', 'fantasy', 'thriller']",['JP'],6,tt0409591,8.4,93980,362.73,2000
tm35463,Blow,MOVIE,2001,R,124,"['drama', 'crime']",['US'],0,tt0221027,7.5,255099,19.789,2000
tm84371,Shooter,MOVIE,2007,R,124,"['thriller', 'action', 'drama']",['US'],0,tt0822854,7.2,329417,42.882,2000
tm139658,Big Fish,MOVIE,2003,PG-13,125,"['drama', 'fantasy', 'romance']",['US'],0,tt0319061,8,435503,21.904,2000
tm79442,The Bourne Ultimatum,MOVIE,2007,PG-13,115,"['thriller', 'action']","['DE', 'ES', 'US', 'FR']",0,tt0440963,8,627009,25.464,2000
tm131038,Public Enemies,MOVIE,2009,R,143,"['crime', 'drama', 'history', 'action', 'european']",['US'],0,tt1152836,7,297525,111.535,2000
ts2230,America's Next Top Model,SHOW,2003,TV-14,44,['reality'],['US'],24,tt0391576,5.6,17843,12.812,2000
tm154187,Sherlock Holmes,MOVIE,2009,PG-13,129,"['crime', 'action', 'thriller']","['GB', 'US', 'AU', 'DE']",0,tt0988045,7.6,620154,28.317,2000
tm133767,Love Actually,MOVIE,2003,R,139,"['drama', 'comedy', 'romance']","['GB', 'US']",0,tt0314331,7.6,474176,21.297,2000
tm88738,Closer,MOVIE,2004,R,94,"['drama', 'romance']","['GB', 'US']",0,tt0376541,7.2,215678,55.362,2000
ts17942,Chappelle's Show,SHOW,2003,TV-14,21,"['comedy', 'music']",['US'],3,tt0353049,8.8,62140,13.557,2000
tm148270,Something's Gotta Give,MOVIE,2003,PG-13,128,"['romance', 'drama', 'comedy']",['US'],0,tt0337741,6.7,120400,15.068,2000
tm93055,Grown Ups,MOVIE,2010,PG-13,102,"['comedy', 'drama', 'european']",['US'],0,tt1375670,5.9,247229,95.229,2010
tm133374,The Blind Side,MOVIE,2009,PG-13,129,"['drama', 'sport']",['US'],0,tt0878804,7.6,323939,63.816,2000
tm26897,Quantum of Solace,MOVIE,2008,PG-13,106,"['thriller', 'action']","['GB', 'US']",0,tt0830515,6.6,441023,30.147,2000
tm109304,The Ring,MOVIE,2002,PG-13,111,"['horror', 'european']","['JP', 'US']",0,tt0298130,7.1,341888,37.892,2000
ts22267,Trailer Park Boys,SHOW,2001,TV-MA,25,"['comedy', 'crime']",['CA'],12,tt0290988,8.6,41791,26.26,2000
tm76066,Into the Wild,MOVIE,2007,R,140,['drama'],['US'],0,tt0758758,8.1,611379,15.658,2000
tm90190,True Grit,MOVIE,2010,PG-13,110,"['western', 'drama']",['US'],0,tt1403865,7.6,333378,16.059,2010
tm29737,Rambo,MOVIE,2008,R,92,"['thriller', 'action', 'war', 'european']","['US', 'DE']",0,tt0462499,7,228799,58.435,2000
tm84906,Stardust,MOVIE,2007,PG-13,122,"['fantasy', 'romance', 'family']","['US', 'IS', 'GB']",0,tt0486655,7.6,269043,17.538,2000
